%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1680087734751835017,244,1680087734750348091,imu_of_uwb_link,0.0,0.0,0.0218148850346,0.99976202708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066822,-0.021857,-0.041753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.217188,-0.287227,9.304736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680087735001809392,245,1680087735001020908,imu_of_uwb_link,0.0,0.0,0.0218148850346,0.99976202708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017236,0.014852,0.007192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.305713,-0.294404,9.457861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680087735252409757,246,1680087735250560998,imu_of_uwb_link,0.0,0.0,0.0218148850346,0.99976202708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00766,-0.018665,0.02262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.312891,-0.260908,9.438721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680087735502274184,247,1680087735501204967,imu_of_uwb_link,0.0,0.0,0.0218148850346,0.99976202708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026389,-0.006428,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.241113,-0.203486,9.410009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680087735751749392,248,1680087735750503063,imu_of_uwb_link,0.0,0.0,0.0218148850346,0.99976202708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030113,-0.025581,-0.006108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.346387,-0.359004,9.453076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680087736005312569,249,1680087736001372098,imu_of_uwb_link,0.0,0.0,0.0218148850346,0.99976202708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.088526,0.035601,0.032729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.286572,-0.222627,9.481787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680087736253124860,250,1680087736251238107,imu_of_uwb_link,0.0,0.0,0.0218148850346,0.99976202708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.037453,0.029216,-0.008236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.341602,-0.265693,9.35498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680087736501269548,251,1680087736500638008,imu_of_uwb_link,0.0,0.0,0.0218148850346,0.99976202708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033305,-0.008024,-0.018877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.370313,0.004668,9.314306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680087736750939183,252,1680087736750463962,imu_of_uwb_link,0.0,0.0,0.0218148850346,0.99976202708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046073,-0.008556,-0.014088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.425342,-0.079072,9.182714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680087737002259912,253,1680087737001318931,imu_of_uwb_link,0.0,0.0,0.0218148850346,0.99976202708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.085866,0.013788,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.305713,-0.399678,9.484179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680087737251896527,254,1680087737251092910,imu_of_uwb_link,0.0,0.0,0.0218148850346,0.99976202708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049265,0.007404,-0.034837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.492334,-0.421211,9.211426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680087737501221631,255,1680087737500669002,imu_of_uwb_link,0.0,0.0,0.0218148850346,0.99976202708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018409,-0.008024,-0.008768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.343994,-0.303975,9.417188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680087737752579964,256,1680087737751820087,imu_of_uwb_link,0.0,0.0,0.0218148850346,0.99976202708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.056073,0.066457,0.004532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.305713,-0.83752,9.644483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680087738002318401,257,1680087738001183986,imu_of_uwb_link,0.0,0.0,0.0218148850346,0.99976202708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047137,-0.045265,-0.018345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.614355,-0.421211,9.216211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680087738250906839,258,1680087738250432014,imu_of_uwb_link,0.0,0.0,0.0218148850346,0.99976202708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109915,-0.077186,-0.011428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.365527,-0.110176,9.398046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680087738501227464,259,1680087738500471115,imu_of_uwb_link,0.0,0.0,0.0218148850346,0.99976202708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042881,-0.043669,-0.043349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.353564,-0.23459,9.472217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680087738751552568,260,1680087738750919103,imu_of_uwb_link,0.0,0.0,0.0218148850346,0.99976202708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007128,0.013256,-0.016748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.348779,-0.134102,9.321485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680087739001796057,261,1680087739001034021,imu_of_uwb_link,0.0,0.0,0.0218148850346,0.99976202708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019473,0.01432,-0.000788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.360742,-0.229805,9.429151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680087739251520901,262,1680087739250874042,imu_of_uwb_link,0.0,0.0,0.0218148850346,0.99976202708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033729,0.017512,0.011448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.320068,-0.265693,9.572705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680087739502117984,263,1680087739501368045,imu_of_uwb_link,0.0,0.0,0.0218148850346,0.99976202708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01298,0.011128,0.032729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.353564,-0.363789,9.481787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680087739754716109,264,1680087739751027107,imu_of_uwb_link,0.0,0.0,0.0218148850346,0.99976202708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022665,0.024428,-0.019941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.528223,-0.411641,9.386084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680087740003404390,265,1680087740001373052,imu_of_uwb_link,0.0,0.0,0.0218148850346,0.99976202708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.041177,-0.030369,0.002936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.403808,-0.179561,9.441113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680087740254162307,266,1680087740251679897,imu_of_uwb_link,0.0,0.0,0.0218148850346,0.99976202708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005532,0.051029,0.017832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.470801,-0.296797,9.237744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680087740501892515,267,1680087740500899076,imu_of_uwb_link,0.0,0.0,0.0218148850346,0.99976202708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003404,-0.016537,-0.016748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.413379,-0.270479,9.331055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680087740751628609,268,1680087740750839948,imu_of_uwb_link,0.0,0.0,0.0218148850346,0.99976202708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036389,-0.007492,-0.008768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.523437,-0.174775,9.512891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680087741004521265,269,1680087741001204967,imu_of_uwb_link,0.0,0.0,0.0218148850346,0.99976202708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031709,0.008468,-0.00132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.277002,-0.473848,9.34541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680087741251265379,270,1680087741250755071,imu_of_uwb_link,0.0,0.0,0.0218148850346,0.99976202708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021492,-0.037285,0.003468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.188476,-0.339863,9.486572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680087741503246577,271,1680087741501476049,imu_of_uwb_link,0.0,0.0,0.0218148850346,0.99976202708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011384,0.007936,-0.011428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.439697,-0.375752,9.366943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
